,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV
0,2015-10-27T00:00:00,1,0021500001,1610612765,DET,Detroit,1-0,25,23,34,24,0,0,0,0,0,0,0,0,0,0,106,0.385,0.769,0.414,23,59,15
1,2015-10-27T00:00:00,3,0021500003,1610612744,GSW,Golden State,1-0,39,20,35,17,0,0,0,0,0,0,0,0,0,0,111,0.427,0.909,0.3,29,56,20
2,2015-10-27T00:00:00,3,0021500003,1610612740,NOP,New Orleans,0-1,35,14,26,20,0,0,0,0,0,0,0,0,0,0,95,0.422,0.704,0.333,21,33,18
3,2015-10-27T00:00:00,1,0021500001,1610612737,ATL,Atlanta,0-1,25,18,23,28,0,0,0,0,0,0,0,0,0,0,94,0.451,0.8,0.296,22,40,15
4,2015-10-27T00:00:00,2,0021500002,1610612739,CLE,Cleveland,0-1,17,23,28,27,0,0,0,0,0,0,0,0,0,0,95,0.404,0.588,0.31,26,50,10
5,2015-10-27T00:00:00,2,0021500002,1610612741,CHI,Chicago,1-0,26,20,25,26,0,0,0,0,0,0,0,0,0,0,97,0.425,0.696,0.368,13,47,13
6,2015-10-28T00:00:00,14,0021500017,1610612750,MIN,Minnesota,1-0,22,29,37,24,0,0,0,0,0,0,0,0,0,0,112,0.458,0.838,0.25,24,39,8
7,2015-10-28T00:00:00,13,0021500016,1610612758,SAC,Sacramento,0-1,17,29,28,30,0,0,0,0,0,0,0,0,0,0,104,0.436,0.611,0.458,24,49,16
8,2015-10-28T00:00:00,13,0021500016,1610612746,LAC,LA,1-0,25,31,29,26,0,0,0,0,0,0,0,0,0,0,111,0.525,0.677,0.316,20,42,15
9,2015-10-28T00:00:00,12,0021500015,1610612757,POR,Portland,1-0,43,27,17,25,0,0,0,0,0,0,0,0,0,0,112,0.5,0.857,0.375,22,51,12
10,2015-10-28T00:00:00,12,0021500015,1610612740,NOP,New Orleans,0-2,18,25,24,27,0,0,0,0,0,0,0,0,0,0,94,0.396,0.611,0.333,19,39,11
11,2015-10-28T00:00:00,11,0021500014,1610612756,PHX,Phoenix,0-1,22,23,21,29,0,0,0,0,0,0,0,0,0,0,95,0.391,0.636,0.25,15,53,18
12,2015-10-28T00:00:00,11,0021500014,1610612742,DAL,Dallas,1-0,24,30,34,23,0,0,0,0,0,0,0,0,0,0,111,0.471,0.677,0.476,24,48,8
13,2015-10-28T00:00:00,10,0021500013,1610612760,OKC,Oklahoma City,1-0,29,21,29,33,0,0,0,0,0,0,0,0,0,0,112,0.488,0.955,0.368,21,45,19
14,2015-10-28T00:00:00,10,0021500013,1610612759,SAS,San Antonio,0-1,27,28,28,23,0,0,0,0,0,0,0,0,0,0,106,0.484,0.846,0.333,22,36,13
15,2015-10-28T00:00:00,9,0021500012,1610612749,MIL,Milwaukee,0-1,23,28,22,24,0,0,0,0,0,0,0,0,0,0,97,0.349,0.903,0.5,17,47,18
16,2015-10-28T00:00:00,9,0021500012,1610612752,NYK,New York,1-0,27,36,27,32,0,0,0,0,0,0,0,0,0,0,122,0.452,0.829,0.391,24,49,11
17,2015-10-28T00:00:00,8,0021500011,1610612763,MEM,Memphis,0-1,10,22,23,21,0,0,0,0,0,0,0,0,0,0,76,0.354,0.727,0.125,15,40,16
18,2015-10-28T00:00:00,8,0021500011,1610612739,CLE,Cleveland,1-1,26,27,26,27,0,0,0,0,0,0,0,0,0,0,106,0.488,0.647,0.448,29,54,19
19,2015-10-28T00:00:00,7,0021500010,1610612745,HOU,Houston,0-1,21,28,14,22,0,0,0,0,0,0,0,0,0,0,85,0.345,0.654,0.229,17,44,16
20,2015-10-28T00:00:00,14,0021500017,1610612747,LAL,Los Angeles,0-1,31,29,35,16,0,0,0,0,0,0,0,0,0,0,111,0.389,0.914,0.265,18,48,13
21,2015-10-28T00:00:00,6,0021500009,1610612754,IND,Indiana,0-1,30,15,23,31,0,0,0,0,0,0,0,0,0,0,99,0.372,0.839,0.391,23,40,13
22,2015-10-28T00:00:00,5,0021500008,1610612748,MIA,Miami,1-0,23,31,19,31,0,0,0,0,0,0,0,0,0,0,104,0.493,0.952,0.6,23,41,13
23,2015-10-28T00:00:00,5,0021500008,1610612766,CHA,Charlotte,0-1,27,17,16,34,0,0,0,0,0,0,0,0,0,0,94,0.393,0.759,0.25,16,43,8
24,2015-10-28T00:00:00,4,0021500007,1610612765,DET,Detroit,2-0,16,25,28,23,0,0,0,0,0,0,0,0,0,0,92,0.405,0.735,0.368,16,43,10
25,2015-10-28T00:00:00,4,0021500007,1610612762,UTA,Utah,0-1,15,29,20,23,0,0,0,0,0,0,0,0,0,0,87,0.467,0.714,0.167,15,38,12
26,2015-10-28T00:00:00,3,0021500006,1610612751,BKN,Brooklyn,0-1,19,36,16,29,0,0,0,0,0,0,0,0,0,0,100,0.419,0.786,0.0,19,45,13
27,2015-10-28T00:00:00,3,0021500006,1610612741,CHI,Chicago,2-0,30,28,28,29,0,0,0,0,0,0,0,0,0,0,115,0.538,0.85,0.5,20,39,19
28,2015-10-28T00:00:00,2,0021500005,1610612738,BOS,Boston,1-0,21,30,28,33,0,0,0,0,0,0,0,0,0,0,112,0.459,0.963,0.333,31,41,17
29,2015-10-28T00:00:00,2,0021500005,1610612755,PHI,Philadelphia,0-1,26,14,27,28,0,0,0,0,0,0,0,0,0,0,95,0.41,0.87,0.318,12,46,22
30,2015-10-28T00:00:00,1,0021500004,1610612753,ORL,Orlando,0-1,29,22,16,20,0,0,0,0,0,0,0,0,0,0,87,0.37,0.667,0.192,20,56,14
31,2015-10-28T00:00:00,1,0021500004,1610612764,WAS,Washington,1-0,31,22,12,23,0,0,0,0,0,0,0,0,0,0,88,0.393,0.6,0.25,17,49,17
32,2015-10-28T00:00:00,7,0021500010,1610612743,DEN,Denver,1-0,27,26,23,29,0,0,0,0,0,0,0,0,0,0,105,0.506,0.667,0.481,26,49,21
33,2015-10-28T00:00:00,6,0021500009,1610612761,TOR,Toronto,1-0,20,17,35,34,0,0,0,0,0,0,0,0,0,0,106,0.45,0.692,0.389,19,50,20
34,2015-10-29T00:00:00,1,0021500018,1610612763,MEM,Memphis,1-1,29,21,23,39,0,0,0,0,0,0,0,0,0,0,112,0.5,0.793,0.438,26,42,14
35,2015-10-29T00:00:00,1,0021500018,1610612754,IND,Indiana,0-2,20,29,26,28,0,0,0,0,0,0,0,0,0,0,103,0.474,0.708,0.4,23,38,20
36,2015-10-29T00:00:00,2,0021500019,1610612737,ATL,Atlanta,1-1,30,31,23,28,0,0,0,0,0,0,0,0,0,0,112,0.506,0.692,0.417,26,39,15
37,2015-10-29T00:00:00,2,0021500019,1610612752,NYK,New York,1-1,20,25,27,29,0,0,0,0,0,0,0,0,0,0,101,0.409,0.905,0.207,21,48,21
38,2015-10-29T00:00:00,3,0021500020,1610612742,DAL,Dallas,1-1,17,26,25,20,0,0,0,0,0,0,0,0,0,0,88,0.361,0.8,0.2,22,55,12
39,2015-10-29T00:00:00,3,0021500020,1610612746,LAC,LA,2-0,22,29,34,19,0,0,0,0,0,0,0,0,0,0,104,0.437,0.606,0.258,21,53,8
40,2015-10-30T00:00:00,6,0021500026,1610612766,CHA,Charlotte,0-2,22,30,17,25,0,0,0,0,0,0,0,0,0,0,94,0.409,0.769,0.4,23,54,18
41,2015-10-30T00:00:00,9,0021500029,1610612743,DEN,Denver,1-1,16,23,24,15,0,0,0,0,0,0,0,0,0,0,78,0.305,0.75,0.2,15,51,14
42,2015-10-30T00:00:00,9,0021500029,1610612750,MIN,Minnesota,2-0,26,23,30,16,0,0,0,0,0,0,0,0,0,0,95,0.423,0.805,0.182,18,49,17
43,2015-10-30T00:00:00,8,0021500028,1610612759,SAS,San Antonio,1-1,25,17,34,26,0,0,0,0,0,0,0,0,0,0,102,0.465,1.0,0.409,23,56,18
44,2015-10-30T00:00:00,8,0021500028,1610612751,BKN,Brooklyn,0-2,21,26,17,11,0,0,0,0,0,0,0,0,0,0,75,0.403,0.533,0.313,17,32,15
45,2015-10-30T00:00:00,7,0021500027,1610612749,MIL,Milwaukee,0-2,33,32,27,21,0,0,0,0,0,0,0,0,0,0,113,0.512,0.786,0.292,33,32,16
46,2015-10-30T00:00:00,7,0021500027,1610612764,WAS,Washington,2-0,22,39,21,36,0,0,0,0,0,0,0,0,0,0,118,0.515,0.818,0.571,25,37,21
47,2015-10-30T00:00:00,6,0021500026,1610612737,ATL,Atlanta,2-1,29,24,23,21,0,0,0,0,0,0,0,0,0,0,97,0.434,0.773,0.348,23,45,15
48,2015-10-30T00:00:00,11,0021500031,1610612747,LAL,Los Angeles,0-2,24,26,33,31,0,0,0,0,0,0,0,0,0,0,114,0.461,0.778,0.324,20,37,19
49,2015-10-30T00:00:00,5,0021500025,1610612765,DET,Detroit,3-0,23,12,29,19,15,0,0,0,0,0,0,0,0,0,98,0.375,0.5,0.214,18,61,14
50,2015-10-30T00:00:00,5,0021500025,1610612741,CHI,Chicago,2-1,19,20,25,19,11,0,0,0,0,0,0,0,0,0,94,0.405,0.731,0.318,18,50,19
51,2015-10-30T00:00:00,3,0021500023,1610612755,PHI,Philadelphia,0-2,19,14,20,18,0,0,0,0,0,0,0,0,0,0,71,0.302,0.73,0.4,15,39,18
52,2015-10-30T00:00:00,4,0021500024,1610612761,TOR,Toronto,2-0,26,28,30,29,0,0,0,0,0,0,0,0,0,0,113,0.439,0.857,0.423,23,53,21
53,2015-10-30T00:00:00,10,0021500030,1610612744,GSW,Golden State,2-0,30,27,24,31,0,0,0,0,0,0,0,0,0,0,112,0.462,0.68,0.346,26,47,8
54,2015-10-30T00:00:00,3,0021500023,1610612762,UTA,Utah,1-1,28,22,24,25,0,0,0,0,0,0,0,0,0,0,99,0.409,0.8,0.538,19,51,7
55,2015-10-30T00:00:00,2,0021500022,1610612753,ORL,Orlando,0-2,35,32,26,24,9,10,0,0,0,0,0,0,0,0,136,0.443,0.789,0.364,25,49,16
56,2015-10-30T00:00:00,2,0021500022,1610612760,OKC,Oklahoma City,2-0,31,22,22,42,9,13,0,0,0,0,0,0,0,0,139,0.455,0.816,0.296,19,62,20
57,2015-10-30T00:00:00,1,0021500021,1610612739,CLE,Cleveland,2-1,29,18,29,26,0,0,0,0,0,0,0,0,0,0,102,0.453,0.857,0.24,25,49,11
58,2015-10-30T00:00:00,1,0021500021,1610612748,MIA,Miami,1-1,23,19,25,25,0,0,0,0,0,0,0,0,0,0,92,0.429,0.909,0.286,21,38,13
59,2015-10-30T00:00:00,11,0021500031,1610612758,SAC,Sacramento,1-1,40,34,28,30,0,0,0,0,0,0,0,0,0,0,132,0.515,0.733,0.273,26,56,14
60,2015-10-30T00:00:00,12,0021500032,1610612757,POR,Portland,1-1,23,26,20,23,0,0,0,0,0,0,0,0,0,0,92,0.395,0.789,0.375,17,42,23
61,2015-10-30T00:00:00,12,0021500032,1610612756,PHX,Phoenix,1-1,27,28,28,27,0,0,0,0,0,0,0,0,0,0,110,0.446,0.762,0.222,17,55,19
62,2015-10-30T00:00:00,4,0021500024,1610612738,BOS,Boston,1-1,26,28,21,28,0,0,0,0,0,0,0,0,0,0,103,0.376,0.78,0.269,23,38,17
63,2015-10-30T00:00:00,10,0021500030,1610612745,HOU,Houston,0-2,29,15,21,27,0,0,0,0,0,0,0,0,0,0,92,0.366,0.75,0.217,19,49,16
64,2015-10-31T00:00:00,3,0021500035,1610612740,NOP,New Orleans,0-3,28,37,26,29,0,0,0,0,0,0,0,0,0,0,120,0.46,0.87,0.364,22,48,15
65,2015-10-31T00:00:00,6,0021500038,1610612758,SAC,Sacramento,1-2,31,24,24,30,0,0,0,0,0,0,0,0,0,0,109,0.426,0.68,0.333,20,49,13
66,2015-10-31T00:00:00,5,0021500037,1610612757,POR,Portland,1-2,23,25,23,19,0,0,0,0,0,0,0,0,0,0,90,0.418,0.571,0.267,20,45,16
67,2015-10-31T00:00:00,5,0021500037,1610612756,PHX,Phoenix,2-1,27,29,18,27,0,0,0,0,0,0,0,0,0,0,101,0.415,0.75,0.344,16,48,13
68,2015-10-31T00:00:00,1,0021500033,1610612762,UTA,Utah,2-1,23,19,28,27,0,0,0,0,0,0,0,0,0,0,97,0.443,0.722,0.4,15,47,17
69,2015-10-31T00:00:00,1,0021500033,1610612754,IND,Indiana,0-3,29,20,12,15,0,0,0,0,0,0,0,0,0,0,76,0.4,0.762,0.235,10,34,24
70,2015-10-31T00:00:00,2,0021500034,1610612752,NYK,New York,2-1,29,30,28,30,0,0,0,0,0,0,0,0,0,0,117,0.477,0.813,0.474,21,40,18
71,2015-10-31T00:00:00,4,0021500036,1610612763,MEM,Memphis,2-1,31,25,23,22,0,0,0,0,0,0,0,0,0,0,101,0.425,0.857,0.391,26,42,9
72,2015-10-31T00:00:00,3,0021500035,1610612744,GSW,Golden State,3-0,31,33,41,29,0,0,0,0,0,0,0,0,0,0,134,0.548,0.714,0.567,26,38,10
73,2015-10-31T00:00:00,4,0021500036,1610612751,BKN,Brooklyn,0-3,26,19,24,22,0,0,0,0,0,0,0,0,0,0,91,0.481,0.667,0.231,21,43,12
74,2015-10-31T00:00:00,2,0021500034,1610612764,WAS,Washington,2-1,29,27,34,20,0,0,0,0,0,0,0,0,0,0,110,0.422,0.848,0.273,17,43,17
75,2015-10-31T00:00:00,6,0021500038,1610612746,LAC,LA,3-0,24,35,24,31,0,0,0,0,0,0,0,0,0,0,114,0.513,0.696,0.235,25,41,17
76,2015-11-01T00:00:00,1,0021500039,1610612737,ATL,Atlanta,3-1,28,18,24,24,0,0,0,0,0,0,0,0,0,0,94,0.42,0.929,0.241,22,48,11
77,2015-11-01T00:00:00,7,0021500045,1610612747,LAL,Los Angeles,0-3,21,24,19,29,0,0,0,0,0,0,0,0,0,0,93,0.365,0.75,0.294,18,42,12
78,2015-11-01T00:00:00,7,0021500045,1610612742,DAL,Dallas,2-1,32,22,27,22,0,0,0,0,0,0,0,0,0,0,103,0.46,0.75,0.367,28,49,11
79,2015-11-01T00:00:00,6,0021500044,1610612743,DEN,Denver,1-2,22,28,20,23,0,0,0,0,0,0,0,0,0,0,93,0.38,0.737,0.346,20,35,13
80,2015-11-01T00:00:00,5,0021500043,1610612741,CHI,Chicago,3-1,29,25,21,17,0,0,0,0,0,0,0,0,0,0,92,0.379,0.864,0.25,23,47,13
81,2015-11-01T00:00:00,5,0021500043,1610612753,ORL,Orlando,0-3,26,14,23,24,0,0,0,0,0,0,0,0,0,0,87,0.389,0.588,0.304,21,43,16
82,2015-11-01T00:00:00,6,0021500044,1610612760,OKC,Oklahoma City,3-0,29,29,37,22,0,0,0,0,0,0,0,0,0,0,117,0.523,0.778,0.52,32,50,19
83,2015-11-01T00:00:00,4,0021500042,1610612749,MIL,Milwaukee,0-3,19,22,30,16,0,0,0,0,0,0,0,0,0,0,87,0.42,1.0,0.263,21,33,18
84,2015-11-01T00:00:00,3,0021500041,1610612748,MIA,Miami,2-1,30,14,31,34,0,0,0,0,0,0,0,0,0,0,109,0.488,0.762,0.409,24,48,12
85,2015-11-01T00:00:00,3,0021500041,1610612745,HOU,Houston,0-3,35,28,12,14,0,0,0,0,0,0,0,0,0,0,89,0.405,0.833,0.278,20,34,17
86,2015-11-01T00:00:00,2,0021500040,1610612738,BOS,Boston,1-2,13,18,23,33,0,0,0,0,0,0,0,0,0,0,87,0.357,0.786,0.207,21,45,16
87,2015-11-01T00:00:00,2,0021500040,1610612759,SAS,San Antonio,2-1,23,21,20,31,0,0,0,0,0,0,0,0,0,0,95,0.434,0.72,0.263,22,51,18
88,2015-11-01T00:00:00,4,0021500042,1610612761,TOR,Toronto,3-0,24,31,26,25,0,0,0,0,0,0,0,0,0,0,106,0.456,0.65,0.44,22,46,13
89,2015-11-01T00:00:00,1,0021500039,1610612766,CHA,Charlotte,0-3,18,21,37,16,0,0,0,0,0,0,0,0,0,0,92,0.372,0.933,0.378,27,45,11
90,2015-11-02T00:00:00,4,0021500049,1610612760,OKC,Oklahoma City,3-1,26,39,14,26,0,0,0,0,0,0,0,0,0,0,105,0.476,0.682,0.435,17,55,24
91,2015-11-02T00:00:00,7,0021500052,1610612746,LAC,LA,4-0,22,26,27,27,0,0,0,0,0,0,0,0,0,0,102,0.457,0.87,0.308,20,46,11
92,2015-11-02T00:00:00,7,0021500052,1610612756,PHX,Phoenix,2-2,23,16,33,24,0,0,0,0,0,0,0,0,0,0,96,0.367,0.714,0.3,23,55,9
93,2015-11-02T00:00:00,6,0021500051,1610612744,GSW,Golden State,4-0,21,32,40,26,0,0,0,0,0,0,0,0,0,0,119,0.512,0.733,0.44,32,65,14
94,2015-11-02T00:00:00,5,0021500050,1610612750,MIN,Minnesota,2-1,34,19,27,21,0,0,0,0,0,0,0,0,0,0,101,0.43,0.769,0.231,22,41,15
95,2015-11-02T00:00:00,5,0021500050,1610612757,POR,Portland,2-2,21,32,30,23,0,0,0,0,0,0,0,0,0,0,106,0.461,0.75,0.3,18,46,16
96,2015-11-02T00:00:00,4,0021500049,1610612745,HOU,Houston,1-3,21,33,28,28,0,0,0,0,0,0,0,0,0,0,110,0.461,0.655,0.31,22,34,12
97,2015-11-02T00:00:00,6,0021500051,1610612763,MEM,Memphis,2-2,22,12,15,20,0,0,0,0,0,0,0,0,0,0,69,0.271,0.7,0.13,21,44,11
98,2015-11-02T00:00:00,2,0021500047,1610612751,BKN,Brooklyn,0-4,33,15,32,16,0,0,0,0,0,0,0,0,0,0,96,0.456,0.818,0.316,21,35,18
99,2015-11-02T00:00:00,3,0021500048,1610612759,SAS,San Antonio,3-1,18,29,23,24,0,0,0,0,0,0,0,0,0,0,94,0.494,0.706,0.308,21,45,13
100,2015-11-02T00:00:00,1,0021500046,1610612739,CLE,Cleveland,3-1,18,31,33,25,0,0,0,0,0,0,0,0,0,0,107,0.519,0.75,0.364,28,43,16
101,2015-11-02T00:00:00,3,0021500048,1610612752,NYK,New York,2-2,21,14,30,19,0,0,0,0,0,0,0,0,0,0,84,0.36,0.762,0.308,17,49,10
102,2015-11-02T00:00:00,2,0021500047,1610612749,MIL,Milwaukee,1-3,33,26,21,23,0,0,0,0,0,0,0,0,0,0,103,0.521,0.692,0.391,24,36,14
103,2015-11-02T00:00:00,1,0021500046,1610612755,PHI,Philadelphia,0-3,32,22,18,28,0,0,0,0,0,0,0,0,0,0,100,0.447,0.739,0.292,22,37,13
104,2015-11-03T00:00:00,4,0021500056,1610612740,NOP,New Orleans,0-4,17,26,26,25,0,0,0,0,0,0,0,0,0,0,94,0.356,0.72,0.333,23,46,14
105,2015-11-03T00:00:00,7,0021500059,1610612747,LAL,Los Angeles,0-4,36,21,26,26,0,0,0,0,0,0,0,0,0,0,109,0.419,0.816,0.231,18,40,10
106,2015-11-03T00:00:00,7,0021500059,1610612743,DEN,Denver,2-2,30,30,33,27,0,0,0,0,0,0,0,0,0,0,120,0.506,0.871,0.35,30,49,14
107,2015-11-03T00:00:00,6,0021500058,1610612758,SAC,Sacramento,1-3,29,11,27,22,0,0,0,0,0,0,0,0,0,0,89,0.392,0.6,0.35,17,35,13
108,2015-11-03T00:00:00,6,0021500058,1610612763,MEM,Memphis,3-2,25,25,33,20,0,0,0,0,0,0,0,0,0,0,103,0.482,0.8,0.15,23,50,16
109,2015-11-03T00:00:00,5,0021500057,1610612742,DAL,Dallas,2-2,25,26,22,18,0,0,0,0,0,0,0,0,0,0,91,0.384,0.72,0.304,20,44,15
110,2015-11-03T00:00:00,5,0021500057,1610612761,TOR,Toronto,4-0,31,18,25,28,0,0,0,0,0,0,0,0,0,0,102,0.451,0.885,0.294,18,47,16
111,2015-11-03T00:00:00,3,0021500055,1610612748,MIA,Miami,2-2,24,16,25,27,0,0,0,0,0,0,0,0,0,0,92,0.442,0.688,0.179,13,49,18
112,2015-11-03T00:00:00,3,0021500055,1610612737,ATL,Atlanta,4-1,25,26,28,19,0,0,0,0,0,0,0,0,0,0,98,0.411,0.773,0.333,25,51,15
113,2015-11-03T00:00:00,2,0021500054,1610612765,DET,Detroit,3-1,30,17,20,15,0,0,0,0,0,0,0,0,0,0,82,0.384,0.647,0.227,14,50,23
114,2015-11-03T00:00:00,2,0021500054,1610612754,IND,Indiana,1-3,24,35,26,9,0,0,0,0,0,0,0,0,0,0,94,0.432,0.917,0.304,21,42,15
115,2015-11-03T00:00:00,1,0021500053,1610612766,CHA,Charlotte,1-3,37,32,31,30,0,0,0,0,0,0,0,0,0,0,130,0.516,0.957,0.609,26,52,9
116,2015-11-03T00:00:00,1,0021500053,1610612741,CHI,Chicago,3-2,20,27,30,28,0,0,0,0,0,0,0,0,0,0,105,0.489,0.375,0.467,26,33,12
117,2015-11-03T00:00:00,4,0021500056,1610612753,ORL,Orlando,1-3,28,29,21,25,0,0,0,0,0,0,0,0,0,0,103,0.467,1.0,0.389,24,55,18
118,2015-11-04T00:00:00,7,0021500066,1610612761,TOR,Toronto,5-0,13,27,33,30,0,0,0,0,0,0,0,0,0,0,103,0.418,0.821,0.357,12,45,14
119,2015-11-04T00:00:00,7,0021500066,1610612760,OKC,Oklahoma City,3-2,23,16,42,17,0,0,0,0,0,0,0,0,0,0,98,0.476,0.857,0.348,26,41,19
120,2015-11-04T00:00:00,5,0021500064,1610612745,HOU,Houston,2-3,34,34,22,20,9,0,0,0,0,0,0,0,0,0,119,0.477,0.706,0.324,28,48,19
121,2015-11-04T00:00:00,6,0021500065,1610612755,PHI,Philadelphia,0-4,21,24,22,20,0,0,0,0,0,0,0,0,0,0,87,0.42,0.867,0.214,23,51,18
122,2015-11-04T00:00:00,2,0021500061,1610612764,WAS,Washington,3-1,22,25,19,36,0,0,0,0,0,0,0,0,0,0,102,0.483,0.714,0.348,27,33,10
123,2015-11-04T00:00:00,10,0021500069,1610612744,GSW,Golden State,5-0,31,32,19,30,0,0,0,0,0,0,0,0,0,0,112,0.459,0.774,0.385,28,42,12
124,2015-11-04T00:00:00,10,0021500069,1610612746,LAC,LA,4-1,25,31,27,25,0,0,0,0,0,0,0,0,0,0,108,0.489,0.636,0.364,24,41,11
125,2015-11-04T00:00:00,9,0021500068,1610612762,UTA,Utah,2-2,26,23,19,24,0,0,0,0,0,0,0,0,0,0,92,0.375,0.636,0.208,9,40,9
126,2015-11-04T00:00:00,2,0021500061,1610612759,SAS,San Antonio,3-2,23,28,22,26,0,0,0,0,0,0,0,0,0,0,99,0.457,0.9,0.318,21,49,20
127,2015-11-04T00:00:00,1,0021500060,1610612754,IND,Indiana,2-3,23,26,24,27,0,0,0,0,0,0,0,0,0,0,100,0.385,0.759,0.348,18,53,14
128,2015-11-04T00:00:00,5,0021500064,1610612753,ORL,Orlando,1-4,35,24,29,22,4,0,0,0,0,0,0,0,0,0,114,0.505,0.789,0.35,28,38,14
129,2015-11-04T00:00:00,1,0021500060,1610612738,BOS,Boston,1-3,16,27,29,26,0,0,0,0,0,0,0,0,0,0,98,0.422,0.818,0.37,20,49,19
130,2015-11-04T00:00:00,8,0021500067,1610612756,PHX,Phoenix,3-2,28,21,32,37,0,0,0,0,0,0,0,0,0,0,118,0.542,0.636,0.609,27,41,18
131,2015-11-04T00:00:00,9,0021500068,1610612757,POR,Portland,3-2,27,30,19,32,0,0,0,0,0,0,0,0,0,0,108,0.532,0.469,0.44,11,48,19
132,2015-11-04T00:00:00,3,0021500062,1610612751,BKN,Brooklyn,0-5,17,26,27,17,0,0,0,0,0,0,0,0,0,0,87,0.434,0.769,0.238,24,43,19
133,2015-11-04T00:00:00,3,0021500062,1610612737,ATL,Atlanta,5-1,23,18,31,29,0,0,0,0,0,0,0,0,0,0,101,0.487,0.792,0.364,27,34,13
134,2015-11-04T00:00:00,4,0021500063,1610612752,NYK,New York,2-3,32,14,23,17,0,0,0,0,0,0,0,0,0,0,86,0.393,0.8,0.333,16,40,12
135,2015-11-04T00:00:00,4,0021500063,1610612739,CLE,Cleveland,4-1,18,20,32,26,0,0,0,0,0,0,0,0,0,0,96,0.398,0.719,0.259,21,48,11
136,2015-11-04T00:00:00,8,0021500067,1610612758,SAC,Sacramento,1-4,18,22,29,28,0,0,0,0,0,0,0,0,0,0,97,0.476,0.5,0.458,25,33,17
137,2015-11-04T00:00:00,6,0021500065,1610612749,MIL,Milwaukee,2-3,29,18,21,23,0,0,0,0,0,0,0,0,0,0,91,0.407,0.765,0.348,24,36,10
138,2015-11-05T00:00:00,4,0021500073,1610612762,UTA,Utah,3-2,19,21,25,31,0,0,0,0,0,0,0,0,0,0,96,0.435,0.647,0.458,23,43,10
139,2015-11-05T00:00:00,3,0021500072,1610612742,DAL,Dallas,2-3,23,30,14,27,0,0,0,0,0,0,0,0,0,0,94,0.39,0.889,0.207,17,44,13
140,2015-11-05T00:00:00,4,0021500073,1610612743,DEN,Denver,2-3,24,18,22,20,0,0,0,0,0,0,0,0,0,0,84,0.389,0.676,0.25,16,45,13
141,2015-11-05T00:00:00,1,0021500070,1610612760,OKC,Oklahoma City,3-3,28,22,23,25,0,0,0,0,0,0,0,0,0,0,98,0.452,0.85,0.385,21,44,9
142,2015-11-05T00:00:00,1,0021500070,1610612741,CHI,Chicago,4-2,25,32,19,28,0,0,0,0,0,0,0,0,0,0,104,0.444,0.81,0.389,20,47,6
143,2015-11-05T00:00:00,2,0021500071,1610612748,MIA,Miami,3-2,22,27,24,23,0,0,0,0,0,0,0,0,0,0,96,0.487,0.72,0.286,14,42,16
144,2015-11-05T00:00:00,2,0021500071,1610612750,MIN,Minnesota,2-2,15,24,22,23,0,0,0,0,0,0,0,0,0,0,84,0.353,0.909,0.333,16,44,16
145,2015-11-05T00:00:00,3,0021500072,1610612766,CHA,Charlotte,2-3,27,27,24,30,0,0,0,0,0,0,0,0,0,0,108,0.494,0.824,0.222,19,48,11
146,2015-11-05T00:00:00,5,0021500074,1610612757,POR,Portland,4-2,18,32,40,25,0,0,0,0,0,0,0,0,0,0,115,0.506,0.6,0.5,29,47,8
147,2015-11-05T00:00:00,5,0021500074,1610612763,MEM,Memphis,3-3,23,23,25,25,0,0,0,0,0,0,0,0,0,0,96,0.481,0.714,0.35,20,36,8
148,2015-11-06T00:00:00,5,0021500079,1610612749,MIL,Milwaukee,3-3,30,26,19,24,0,0,0,0,0,0,0,0,0,0,99,0.432,0.897,0.214,21,41,12
149,2015-11-06T00:00:00,4,0021500078,1610612739,CLE,Cleveland,5-1,28,21,32,27,0,0,0,0,0,0,0,0,0,0,108,0.511,0.667,0.385,29,45,17
150,2015-11-06T00:00:00,4,0021500078,1610612755,PHI,Philadelphia,0-5,25,25,23,29,0,0,0,0,0,0,0,0,0,0,102,0.519,0.667,0.435,23,38,16
151,2015-11-06T00:00:00,3,0021500077,1610612751,BKN,Brooklyn,0-6,27,20,25,26,0,0,0,0,0,0,0,0,0,0,98,0.43,0.75,0.158,21,46,15
152,2015-11-06T00:00:00,3,0021500077,1610612747,LAL,Los Angeles,1-4,18,34,27,25,0,0,0,0,0,0,0,0,0,0,104,0.423,0.775,0.304,14,40,15
153,2015-11-06T00:00:00,2,0021500076,1610612738,BOS,Boston,2-3,40,32,28,18,0,0,0,0,0,0,0,0,0,0,118,0.454,0.783,0.4,24,53,17
154,2015-11-06T00:00:00,2,0021500076,1610612764,WAS,Washington,3-2,25,24,25,24,0,0,0,0,0,0,0,0,0,0,98,0.409,0.783,0.32,23,45,24
155,2015-11-06T00:00:00,1,0021500075,1610612753,ORL,Orlando,2-4,21,24,19,28,0,0,0,0,0,0,0,0,0,0,92,0.429,0.773,0.36,22,40,12
